orbital_period,transit_duration,transit_depth,planet_radius,snr,semi_major_axis,stellar_density,equilibrium_temp,inclination,stellar_radius,stellar_mass,impact_parameter,koi_disposition
322.221973,7.531,465.6,2.18,8.9,0.9233,6.3071,277.0,89.95,1.006,1.007,0.2141,CANDIDATE
235.413973,3.065,1027.0,3.2,6.9,0.7645,73.91545,304.0,89.95,1.001,1.073,0.1095,CANDIDATE
366.68293,3.854,1075.0,3.15,6.4,0.9305,16.63257,222.0,89.95,0.869,0.799,0.782,CANDIDATE
240.57135,11.164,921.5,2.93,36.9,0.7621,1.14121,302.0,89.83,0.943,1.02,0.457,CANDIDATE
217.792748,4.695,1487.0,6.15,16.6,0.7021,1.99493,334.0,89.69,1.283,0.97,0.926,CANDIDATE
259.34304,16.04,349.7,6.04,13.1,0.9302,0.40427,449.0,89.77,3.204,1.592,0.447,CONFIRMED
8.34410791,1.606,255.2,1.75,9.9,0.0834,10.65244,993.0,89.08,1.058,1.108,0.546,FALSE POSITIVE
4.76815507,2.115,61.0,0.49,9.2,0.0477,4.33134,761.0,89.85,0.649,0.638,0.046,CANDIDATE
2.709570339,5.57527,13171.0,223.75,900.9,0.0435,0.05103,2427.0,62.78,5.208,1.498,1.238,FALSE POSITIVE
364.18129,6.65,469.5,1.78,7.0,0.9383,10.97729,209.0,89.95,0.85,0.829,0.0594,CANDIDATE
37.7935113,1.718,67.2,0.89,6.9,0.2279,63.69892,592.0,89.95,1.076,1.098,0.0794,CANDIDATE
0.855294909,2.89112,6771.6,49.03,870.3,0.0176,0.14049,2137.0,43.78,1.207,0.988,1.269,FALSE POSITIVE
350.609298,1.621,369.5,3.88,3.6,1.047,729.72253,405.0,89.95,1.992,1.244,0.0409,FALSE POSITIVE
172.621943,4.435,788.0,26.09,3.4,0.7631,15.54056,790.0,89.95,9.343,1.983,0.3131,CANDIDATE
264.708077,3.975,461.3,6.17,6.3,0.8757,34.86256,425.0,89.95,2.907,1.277,0.2277,CANDIDATE
452.40428,17.2,216.7,1.58,8.2,1.1753,0.40529,256.0,89.95,1.029,1.051,0.6038,FALSE POSITIVE
0.699985822,3.02633,389430.0,46.27,626.9,0.0143,0.96481,1653.0,84.51,0.724,0.807,0.28,FALSE POSITIVE
8.67237968,2.826,99.1,0.87,12.3,0.0796,3.2406,825.0,89.38,0.882,0.893,0.1385,CANDIDATE
35.9216912,0.585,221.3,1.38,5.6,0.1958,558.15948,468.0,89.95,0.829,0.775,0.7193,CANDIDATE
35.8726918,4.402,916.3,62.51,24.6,0.2961,0.20545,1670.0,87.71,15.369,2.687,0.963,FALSE POSITIVE
102.300622,4.473,781.2,35.36,13.0,0.4546,0.55153,984.0,89.38,9.435,1.195,0.9599,CANDIDATE
359.8455,34.84,503.9,14.76,12.3,1.2126,0.05913,510.0,89.95,6.632,1.835,0.4022,CANDIDATE
22.7783121,1.037,155.6,1.89,7.3,0.1651,147.36241,863.0,89.95,1.477,1.153,0.3499,CANDIDATE
114.406187,4.92,1306.0,2.42,11.4,0.405,7.98857,267.0,89.95,0.691,0.677,0.2729,CANDIDATE
132.114,2.514,216.8,0.75,5.7,0.4078,66.37273,217.0,89.95,0.523,0.518,0.2502,CANDIDATE
623.2344,14.448,602.8,2.04,15.8,1.3288,1.84346,196.0,89.95,0.839,0.804,0.0831,CANDIDATE
217.170081,4.291,937.0,109061.0,9.5,0.9171,167.08481,802.0,83.65,11.723,2.176,86.1724,CANDIDATE
287.33114,12.722,406.7,2.07,19.7,0.8181,0.77669,266.0,89.8,1.007,0.883,0.529,CANDIDATE
9.8788502,2.951,454.7,2.64,13.4,0.0932,1.1738,1003.0,87.7,1.148,1.102,0.732,CONFIRMED
189.456089,3.077,453.0,2.2,5.4,0.6319,51.19405,337.0,89.95,1.026,0.938,0.2906,CANDIDATE
230.358183,2.031,1023.0,2.87,6.2,0.692,193.74808,289.0,89.95,0.884,0.83,0.4159,CANDIDATE
211.54114,5.4,751.0,1.88,5.3,0.628,11.70639,251.0,89.95,0.689,0.736,0.1723,CANDIDATE
88.523517,7.22,828.0,1.6,7.7,0.3027,0.22334,209.0,88.81,0.462,0.471,0.9117,CANDIDATE
134.35872,13.3,75.2,1.27,16.5,0.5414,0.43787,499.0,89.95,1.433,1.171,0.2786,CANDIDATE
198.781156,6.77,138.3,1.69,10.3,0.7141,5.28159,404.0,89.95,1.424,1.229,0.1924,CANDIDATE
588.63759,3.84,322.1,1.52,7.4,1.2726,71.74966,185.0,89.95,0.849,0.792,0.3978,FALSE POSITIVE
111.149082,2.911,394.2,1.87,5.9,0.462,38.4836,364.0,89.95,0.948,1.063,0.1665,CANDIDATE
284.87177,15.63,106.7,1.84,10.1,0.8901,0.64634,401.0,89.95,1.773,1.158,0.0404,CANDIDATE
9.8338474,14.585,57.6,0.98,23.8,0.092,0.00955,946.0,78.42,1.202,1.071,0.733,FALSE POSITIVE
190.860818,2.823,512.0,1.84,6.2,0.6244,53.5553,273.0,89.95,0.803,0.893,0.4668,CANDIDATE
374.41813,17.9,430.2,2.42,8.9,1.0739,0.33106,280.0,89.95,1.124,1.178,0.5723,CANDIDATE
263.30198,2.213,377.6,2.19,5.6,0.7722,206.13164,308.0,89.95,1.132,0.885,0.1782,CANDIDATE
370.31761,12.588,1885.0,2.98,15.1,0.8914,1.45538,182.0,89.95,0.701,0.689,0.3565,CANDIDATE
37.959659,2.793,287.9,1.41,6.9,0.2137,12.20918,484.0,89.95,0.827,0.902,0.3842,CANDIDATE
405.6296,11.26,304.3,1.4,5.8,1.0226,1.76578,216.0,89.95,0.79,0.865,0.4652,CANDIDATE
1.080695116,7.449,312770.0,155.22,198.8,0.0247,0.12745,3344.0,71.83,2.34,1.725,0.62,FALSE POSITIVE
11.8307724,8.791,136.0,1.16,12.4,0.0968,0.08191,770.0,85.99,0.958,0.862,0.592,CANDIDATE
434.28175,8.14,663.1,1.94,12.8,0.9941,6.31203,212.0,89.95,0.75,0.693,0.3094,CANDIDATE
33.814176,7.69,222.6,1.49,8.1,0.2095,0.63081,589.0,89.95,0.996,1.07,0.1563,CANDIDATE
16.2957847,5.16,409.8,2.13,14.2,0.1306,0.55662,744.0,88.26,1.012,1.117,0.603,CANDIDATE
58.92565,14.56,44.7,1.5,5.3,0.3495,0.16338,809.0,89.95,2.216,1.636,0.0655,CANDIDATE
24.0733775,19.612,1325.7,27.78,76.9,0.1595,0.00357,1263.0,78.98,6.055,0.932,0.914,FALSE POSITIVE
19.2405821,4.99,207.4,1.19,9.0,0.1306,1.22823,565.0,89.49,0.848,0.801,0.258,CANDIDATE
232.040326,12.235,290.8,2.05,15.2,0.7326,0.57442,327.0,89.7,1.156,0.974,0.61,CONFIRMED
28.684308,4.64,282.3,1.35,9.1,0.1674,2.53238,512.0,89.95,0.821,0.761,0.0138,CANDIDATE
265.29617,4.1,608.0,2.99,5.9,0.8106,29.34717,302.0,89.95,1.218,1.007,0.3323,CANDIDATE
61.569765,9.75,298.3,2.44,10.9,0.3045,0.3979,530.0,89.35,1.389,0.991,0.486,CONFIRMED
58.940569,4.769,570.3,2.48,9.2,0.3015,2.31031,465.0,89.51,0.99,1.049,0.643,CANDIDATE
14.1502311,1.503,208.1,0.74,9.3,0.0931,36.5393,390.0,89.99,0.529,0.536,0.013,CANDIDATE
486.12702,9.495,120.6,1.18,8.1,1.1989,4.01742,249.0,89.95,1.062,0.972,0.3621,CANDIDATE
1.71029474,2.946,158.9,1.04,14.5,0.0254,0.13516,1267.0,72.57,0.729,0.747,0.825,FALSE POSITIVE
31.8245304,4.17,79.0,0.8,7.7,0.1911,1.52846,589.0,89.38,0.847,0.918,0.681,CONFIRMED
12.008552,4.613,76.6,2.08,11.8,0.1041,0.09941,1016.0,84.33,1.964,1.042,0.901,CANDIDATE
10.4314847,2.09,59.1,0.77,9.6,0.0884,0.38692,700.0,85.83,0.774,0.848,0.95,CANDIDATE
47.5571352,1.708,339.0,1.85,6.7,0.2494,41.87436,507.0,89.95,0.958,0.914,0.6234,CANDIDATE
1.838514245,3.2601,118960.0,57.6,470.0,0.0279,0.7623,1572.0,79.4,1.055,0.861,0.947,FALSE POSITIVE
8.412008943,5.41096,136110.0,50.83,5696.2,0.0825,0.8635,1100.0,87.91,1.314,1.057,0.539,FALSE POSITIVE
3.912679136,3.556,291510.0,1794.2,1229.9,0.0427,187.57475,1018.0,64.31,0.72,0.675,23.127,FALSE POSITIVE
7.544804312,8.2678,6501.7,63.99,587.2,0.073,0.01781,1233.0,70.38,1.609,0.91,1.266,FALSE POSITIVE
27.2497521,11.609,102.0,4.49,14.6,0.2193,0.14288,1090.0,89.37,4.524,1.894,0.194,CANDIDATE
2.283466438,7.7999,864260.0,218.79,1103.1,0.0373,0.43124,2014.0,84.66,1.719,1.327,0.457,FALSE POSITIVE
0.692807507,1.49242,25338.0,46.44,260.9,0.0154,1.09701,2057.0,66.75,1.0,1.0,1.196,FALSE POSITIVE
17.279290765,5.07591,164310.0,27.66,2841.5,0.1141,2.4124,556.0,89.16,0.658,0.663,0.496,FALSE POSITIVE
16.9972894,2.585,225.0,3.14,11.1,0.1378,1.72913,956.0,88.41,1.86,1.204,0.825,CANDIDATE
88.433122,2.392,120.4,1.7,4.0,0.4212,56.15251,595.0,89.95,1.525,1.272,0.021,CANDIDATE
282.34315,3.956,220.5,2.35,3.7,0.9132,26.23443,404.0,89.95,1.525,1.272,0.5038,CANDIDATE
4.326946311,5.55905,409030.0,106.99,4247.8,0.0517,0.85455,1481.0,87.08,1.501,0.984,0.482,FALSE POSITIVE
527.29093,14.305,200.8,1.3,16.0,1.2344,1.45108,216.0,89.95,0.919,0.9,0.2371,FALSE POSITIVE
168.858303,12.964,119.1,2.41,9.7,0.671,0.67186,526.0,89.95,2.189,1.412,0.0436,FALSE POSITIVE
5.34264143,2.453,691.3,1.72,19.9,0.0531,3.27869,799.0,89.93,0.67,0.699,0.021,CONFIRMED
19.38444245,20.5899,3372.0,28.3,685.3,0.1719,0.0208,1185.0,88.44,5.026,1.8,0.203,FALSE POSITIVE
1.645319649,1.635,1082.0,2.46,11.8,0.0257,3.42758,1296.0,89.14,0.756,0.847,0.118,CANDIDATE
2.179924994,4.87581,253150.0,60.99,4541.1,0.0334,0.47773,1448.0,81.71,0.966,1.043,0.711,FALSE POSITIVE
10.135401047,5.6831,256060.0,89.16,4311.3,0.0894,1.31512,1035.0,87.91,1.415,0.926,0.704,FALSE POSITIVE
2.02487934,1.621,145.8,1.0,7.7,0.0288,3.32921,1284.0,87.66,0.825,0.779,0.3797,FALSE POSITIVE
15.3573445,1.634,117.1,1.42,9.6,0.1223,0.85435,729.0,87.48,0.986,1.032,0.966,CANDIDATE
5.71668787,1.97,431.7,1.92,11.8,0.0599,3.39306,955.0,88.04,0.883,0.875,0.616,CONFIRMED
51.1658019,4.637,259.2,1.51,12.2,0.2494,0.96255,398.0,89.08,0.826,0.789,0.817,CONFIRMED
12.4249559,16.332,110.4,0.88,17.6,0.1017,0.02403,703.0,88.28,0.847,0.908,0.174,FALSE POSITIVE
12.427135,12.81,32.5,1.05,4.2,0.1167,0.05107,1143.0,89.95,1.821,1.376,0.011,FALSE POSITIVE
77.792718,6.08,287.9,2.17,9.1,0.3548,1.70931,453.0,89.6,1.241,0.981,0.576,CANDIDATE
1.946198513,4.0336,130720.0,52.58,902.8,0.0315,0.58915,1853.0,87.09,1.433,1.094,0.249,FALSE POSITIVE
5.288547653,3.2646,2185.3,55.28,218.9,0.0793,0.16525,2333.0,81.45,9.169,2.376,0.93,CANDIDATE
294.055263,14.32,770.0,2.8,21.1,0.8824,0.90565,288.0,89.95,1.011,1.052,0.0617,CANDIDATE
30.4838006,2.6,18441.0,23.87,9.4,0.1552,5.16796,315.0,88.89,0.531,0.535,1.222,FALSE POSITIVE
5.7584367,2.587,736.6,66.22,26.8,0.0968,2.97176,3389.0,89.67,25.287,3.644,0.101,FALSE POSITIVE
25.9522913,10.977,557.8,2.03,14.0,0.1696,0.17154,567.0,89.55,0.866,0.965,0.142,FALSE POSITIVE
8.58599537,2.4078,818.0,39.03,36.9,0.1165,4.82515,2319.0,89.32,13.941,2.853,0.316,FALSE POSITIVE
9.892240848,4.1774,5283.2,40.38,314.0,0.0924,0.12921,907.0,81.58,1.009,1.07,1.28,FALSE POSITIVE
126.505657,8.836,95.5,1.51,3.7,0.5347,1.50954,528.0,89.95,1.525,1.272,0.1855,CANDIDATE
1.129848432,2.07578,4658.5,120.13,490.6,0.0257,0.18884,3553.0,63.5,7.102,1.775,1.042,FALSE POSITIVE
7.244778994,3.3873,99147.0,25.68,1761.4,0.0701,2.65047,818.0,88.46,0.788,0.882,0.522,FALSE POSITIVE
0.730964241,2.483,44.0,0.99,28.7,0.0164,0.34309,2467.0,77.58,1.463,1.107,0.459,FALSE POSITIVE
117.684591,2.219,134.6,1.52,5.3,0.4789,67.74817,459.0,89.95,1.279,1.054,0.4466,CANDIDATE
17.734020239,7.27595,186680.0,93.52,2905.9,0.1316,0.8672,892.0,88.03,1.554,0.966,0.837,FALSE POSITIVE
46.245164,5.663,492.1,2.46,15.5,0.2466,1.79605,519.0,89.62,1.107,0.933,0.392,CANDIDATE
9.7043379,3.515,129.0,1.19,8.6,0.092,1.93303,932.0,89.81,1.044,1.099,0.07,CANDIDATE
34.775371,2.93,38.8,0.67,5.7,0.2186,8.08226,582.0,89.38,1.047,1.149,0.4758,CANDIDATE
0.306702491,0.9074,138.8,0.93,21.9,0.008,3.71096,2318.0,86.24,0.786,0.732,0.173,CANDIDATE
12.7713826,3.347,141.8,1.26,8.0,0.1104,2.38393,851.0,89.22,1.044,1.099,0.374,CANDIDATE
0.829019343,4.8401,278260.0,90.08,631.1,0.0184,0.30084,2492.0,71.08,1.328,1.206,0.72,FALSE POSITIVE
1.1080999,3.3542,380930.0,124.19,155.4,0.0198,1.0366,2212.0,82.58,1.769,0.837,0.525,FALSE POSITIVE
42.294739,34.63,254.2,140.14,25.2,0.3162,0.00012,1083.0,59.36,7.849,2.351,1.145,CANDIDATE
215.778765,3.737,377.6,14.71,5.8,0.8877,13.28005,610.0,89.95,7.056,1.996,0.7163,FALSE POSITIVE
1.444486083,1.437,980.7,1.73,12.0,0.0205,3.9314,1051.0,87.69,0.559,0.553,0.305,CANDIDATE
5.99273265,2.6502,69.8,0.91,19.2,0.0632,1.80736,1010.0,88.08,1.065,0.933,0.505,CONFIRMED
5.10110666,2.657,65.1,0.85,19.5,0.0567,2.327,1065.0,89.68,1.065,0.933,0.083,CONFIRMED
11.6089351,2.957,199.6,46.44,8.7,0.1219,0.02536,1496.0,78.73,3.53,1.786,1.105,CANDIDATE
94.22498,22.445,346.3,1.84,15.5,0.402,0.01756,387.0,87.73,0.893,0.974,0.801,FALSE POSITIVE
14.2378417,4.86,193.0,1.1,10.5,0.1095,0.93327,629.0,89.17,0.801,0.861,0.314,CANDIDATE
241.0122,1.19,216.1,4.41,4.1,0.9684,959.13239,600.0,89.95,2.909,2.081,0.4046,FALSE POSITIVE
10.8206034,2.848,116.7,1.19,7.3,0.0958,2.16996,885.0,88.57,1.06,0.999,0.592,CANDIDATE
164.689421,1.847,521.0,2.24,4.6,0.594,146.54901,340.0,89.95,0.95,1.031,0.5312,FALSE POSITIVE
4.264729569,2.2075,22672.0,29.95,201.6,0.0495,1.45985,1428.0,85.27,1.417,0.887,0.924,FALSE POSITIVE
4.804469712,3.51946,132620.0,30.97,1177.8,0.0531,1.72553,958.0,87.47,0.809,0.864,0.567,FALSE POSITIVE
6.150529292,4.4562,2417.1,49.79,301.4,0.0675,0.03518,1421.0,72.57,1.565,1.083,1.236,FALSE POSITIVE
4.944927575,3.4648,1028.7,19.43,62.5,0.0504,0.03635,728.0,70.33,0.701,0.697,1.215,FALSE POSITIVE
4.442517008,2.43922,25342.0,26.08,396.2,0.0548,1.20478,1258.0,85.02,1.119,1.109,0.936,FALSE POSITIVE
10.2090268,6.264,36.7,0.92,9.8,0.1014,0.33386,1058.0,89.01,1.524,1.33,0.213,CANDIDATE
62.7356439,10.7925,243700.0,90.12,1115.3,0.3105,1.13981,590.0,89.32,1.44,1.013,0.73,FALSE POSITIVE
7.035518449,3.5286,2139.0,24.91,91.5,0.0631,0.07402,782.0,77.34,0.71,0.675,1.268,FALSE POSITIVE
54.2916336,3.364,97.8,1.67,7.9,0.3102,4.11273,665.0,89.38,1.565,1.353,0.7285,CANDIDATE
453.54212,17.026,861.0,9.23,48.8,1.3292,0.41255,390.0,89.78,3.006,1.519,0.633,CONFIRMED
0.579516759,1.342,27.0,0.6,9.8,0.014,1.08161,2484.0,76.21,1.102,1.075,0.638,FALSE POSITIVE
122.8054416,2.663,313.0,118.62,10.6,0.5563,0.48001,602.0,88.94,3.006,1.519,1.346,CANDIDATE
16.2480865,8.232,438.7,2.38,21.1,0.1189,0.02057,704.0,81.92,0.923,0.848,0.928,FALSE POSITIVE
466.9407,30.56,979.2,2.9,13.7,1.1156,0.1324,230.0,89.95,0.923,0.848,0.2921,FALSE POSITIVE
289.788624,2.857,473.9,5.51,6.6,1.0558,56.1568,537.0,89.95,2.407,1.868,0.6187,FALSE POSITIVE
2.873657901,2.1054,43895.0,110.29,65.6,0.0431,1.915,1830.0,83.11,2.287,1.288,1.13,FALSE POSITIVE
1.680425996,5.4548,277250.0,102.31,440.1,0.0306,0.29821,2203.0,79.5,1.629,1.358,0.646,FALSE POSITIVE
20.686460198,37.7424,136150.0,184.22,1656.7,0.1582,0.00782,1210.0,89.98,5.145,1.232,0.002,FALSE POSITIVE
131.68018,14.73,2067.0,5.96,9.2,0.5386,0.38515,444.0,89.95,1.302,1.198,0.1224,FALSE POSITIVE
37.8404232,6.408,232.6,1.76,23.7,0.2363,1.18367,607.0,89.73,1.149,1.226,0.211,CANDIDATE
200.762693,2.215,1920.0,15056.9,5.5,0.8547,651.04913,692.0,87.66,3.298,2.061,42.778,FALSE POSITIVE
1.123258617,4.27355,377580.0,150.94,779.2,0.0258,0.53603,3215.0,81.04,2.17,1.812,0.513,FALSE POSITIVE
32.0273169,5.144,161.7,1.14,8.8,0.1945,1.85582,525.0,89.68,0.909,0.955,0.259,CANDIDATE
8.75630628,2.852,81.9,1.12,9.8,0.0844,2.62558,982.0,89.03,1.227,1.044,0.371,CANDIDATE
9.6183111,4.215,25.0,0.85,11.9,0.0934,0.79126,1142.0,88.37,1.665,1.173,0.447,CANDIDATE
12.4250319,1.4446,29.5,0.89,2.7,0.1092,9.01154,1030.0,88.94,1.506,1.123,0.777,FALSE POSITIVE
386.370512,11.007,1336.4,2.96,13.1,0.9712,2.68951,209.0,90.0,0.834,0.818,0.01,CONFIRMED
0.518060209,1.8062,2258.4,61.49,140.6,0.0118,0.25157,2921.0,34.34,1.772,0.816,1.262,CANDIDATE
17.3695112,4.012,314.0,1.45,8.6,0.1228,2.11367,588.0,89.5,0.834,0.818,0.28,CANDIDATE
17.8693759,6.886,63.0,0.81,9.8,0.1369,0.42644,759.0,89.38,1.013,1.069,0.259,CANDIDATE
17.236085,4.209,330.0,1.98,10.4,0.1278,2.04371,721.0,89.93,1.111,0.937,0.04,CANDIDATE
12.4297161,15.078,192.7,1.26,13.3,0.1058,0.02832,742.0,87.27,0.905,1.021,0.293,FALSE POSITIVE
12.4288476,16.43,165.4,1.12,15.2,0.1027,0.02481,725.0,89.7,0.886,0.933,0.031,FALSE POSITIVE
12.4258252,21.841,130.2,1.27,30.0,0.1074,0.00447,822.0,78.01,1.048,1.069,0.689,FALSE POSITIVE
153.725848,117.52,5257.7,259.36,302.3,0.5663,0.00011,734.0,75.93,6.816,1.023,1.255,FALSE POSITIVE
12.4257907,19.859,340.1,1.27,28.2,0.0922,0.01154,589.0,85.16,0.693,0.676,0.384,FALSE POSITIVE
12.4253356,27.49,374.4,2.02,35.4,0.0966,0.00044,683.0,50.88,0.783,0.778,0.966,FALSE POSITIVE
12.4254201,18.56,144.5,0.84,24.9,0.0961,0.01301,659.0,84.82,0.691,0.776,0.428,FALSE POSITIVE
12.424995,20.282,51.5,2.06,21.4,0.115,0.00431,1293.0,76.84,2.657,1.313,0.746,FALSE POSITIVE
12.4227918,27.29,202.6,1.44,15.5,0.097,0.00033,634.0,45.29,0.72,0.796,0.979,FALSE POSITIVE
485.92297,3.756,122.9,1.07,5.5,1.1294,57.08016,225.0,89.95,0.957,0.811,0.4516,CANDIDATE
22.913446297,4.11699,251840.0,81.61,6512.7,0.1682,7.72942,811.0,89.32,1.297,1.213,0.709,FALSE POSITIVE
9.6550473,2.752,313.1,1.45,12.2,0.0825,4.0042,705.0,89.74,0.843,0.8,0.124,CANDIDATE
10.0046881,2.389,50.6,1.9,8.3,0.1048,6.31347,1466.0,89.95,2.641,1.531,0.0164,FALSE POSITIVE
8.65315602,2.627,417.5,1.37,13.6,0.0737,4.23613,643.0,89.89,0.696,0.713,0.049,FALSE POSITIVE
228.65412,2.487,179.1,3.63,6.6,0.8976,120.56591,521.0,89.95,2.674,1.843,0.225,CANDIDATE
2.243015737,4.31675,277950.0,92.34,5552.2,0.0327,0.74091,1813.0,83.47,1.444,0.923,0.661,FALSE POSITIVE
4.694218481,4.53365,175470.0,35.81,739.8,0.052,0.89368,946.0,86.51,0.787,0.851,0.616,FALSE POSITIVE
0.953734449,1.7616,1240.4,47.65,120.5,0.0214,0.12048,2672.0,45.34,1.46,1.43,1.262,FALSE POSITIVE
2.073873563,6.5605,603810.0,274.78,637.1,0.0403,0.35363,3150.0,87.37,3.373,2.023,0.198,FALSE POSITIVE
15.713787218,11.3122,60384.0,27.64,3602.0,0.1197,0.09073,747.0,85.87,1.006,0.924,0.762,FALSE POSITIVE
7.964440392,9.1701,68454.0,18.98,693.8,0.0693,0.16644,755.0,90.0,0.736,0.698,0.001,FALSE POSITIVE
0.518071538,1.7865,2195.5,42.1,152.1,0.0126,0.25201,2536.0,34.22,1.209,0.999,1.264,FALSE POSITIVE
2.151214629,2.226,332.6,14.54,28.5,0.0332,1.60803,3287.0,88.16,8.179,1.053,0.235,FALSE POSITIVE
12.7143635,3.101,524.8,2.2,9.9,0.1074,3.80181,785.0,89.87,0.962,1.022,0.071,CANDIDATE
80.4103783,3.487,591.4,4.93,14.0,0.3412,1.65202,535.0,89.37,1.673,0.819,0.913,CANDIDATE
1.93188768,1.087,37.8,0.57,8.8,0.0304,11.71282,1427.0,88.89,0.914,1.0,0.256,CANDIDATE
12.426469,25.71,180.5,1.66,24.2,0.1052,0.00036,729.0,46.92,0.887,1.003,0.978,FALSE POSITIVE
12.4262889,18.764,94.2,1.23,20.5,0.111,0.00237,864.0,70.89,1.092,1.18,0.879,FALSE POSITIVE
12.424747,25.24,139.0,1.35,30.7,0.1023,0.00037,691.0,47.54,0.826,0.926,0.976,FALSE POSITIVE
12.4255705,28.88,139.4,1.37,21.1,0.102,0.00027,721.0,40.91,0.827,0.921,0.984,FALSE POSITIVE
12.426173,30.64,115.1,2.67,36.9,0.1057,0.00021,1006.0,33.57,1.357,1.019,0.997,FALSE POSITIVE
12.4244306,26.15,214.1,1.59,15.5,0.1003,0.00035,714.0,46.31,0.791,0.881,0.98,FALSE POSITIVE
6.71738328,3.60057,164980.0,37.65,1208.2,0.0656,3.05468,883.0,89.53,0.936,0.833,0.159,FALSE POSITIVE
24.955998503,2.76331,4856.1,36.91,555.6,0.2108,1.20221,1438.0,88.32,3.018,2.002,0.996,FALSE POSITIVE
5.2449156,8.367,35.5,0.52,11.7,0.0562,0.07842,1015.0,89.78,0.878,0.862,0.019,CANDIDATE
4.426942241,1.6116,2896.6,5.43,68.9,0.048,1.02508,958.0,84.65,0.746,0.753,0.951,FALSE POSITIVE
571.280892,21.827,460.7,3.65,37.8,1.5017,0.25325,324.0,89.95,1.619,1.387,0.6109,CANDIDATE
4.66185924,3.164,49.3,1.16,15.8,0.0609,1.13752,1610.0,88.81,1.619,1.387,0.2695,CANDIDATE
1.213672208,1.3644,2731.0,697.14,24.8,0.0226,9.74636,1789.0,36.1,0.995,1.044,7.3743,CANDIDATE
3.454241684,4.69505,88195.0,75.11,6581.3,0.0504,0.47279,2010.0,85.66,2.433,1.435,0.505,FALSE POSITIVE
90.097375,12.697,282.6,1.7,11.5,0.3975,0.38775,430.0,89.96,1.008,1.025,0.042,CANDIDATE
7.72966941,2.091,426.7,2.1,8.4,0.0771,3.2674,927.0,88.24,0.962,1.022,0.668,CANDIDATE
1.457256942,6.51381,364900.0,98.16,2443.8,0.0272,0.20445,2112.0,78.87,1.416,1.26,0.549,FALSE POSITIVE
10.818248422,18.2848,13696.0,11.71,581.0,0.0894,0.00756,830.0,76.96,0.894,0.814,0.813,FALSE POSITIVE
2.559236603,1.6706,11273.0,37.66,45.7,0.0363,1.08833,1296.0,80.03,0.883,0.972,1.251,FALSE POSITIVE
281.35877,7.74,278.5,4.22,6.2,0.9034,5.3427,446.0,89.95,2.522,1.241,0.0371,FALSE POSITIVE
154.536881,15.44,258.5,4.1,3.5,0.6059,0.31444,544.0,89.95,2.522,1.241,0.3257,CANDIDATE
462.12345,8.46,699.0,1.9,6.9,1.0574,6.32688,169.0,89.95,0.747,0.737,0.2396,FALSE POSITIVE
87.707513,2.184,578.0,1.72,7.1,0.3558,59.02886,310.0,89.95,0.721,0.786,0.4,CANDIDATE
5.1117547,3.281,267.8,2.81,12.1,0.0593,0.05095,1351.0,76.53,1.345,1.06,0.962,CONFIRMED
9.6310258,5.255,297.2,2.9,12.7,0.0905,0.02949,1094.0,79.56,1.345,1.06,0.951,CONFIRMED
101.889228,2.71,80.9,1.43,8.5,0.4398,44.32305,487.0,89.95,1.59,1.08,0.0237,FALSE POSITIVE
48.5023669,1.053,740.0,906.03,5.5,0.1704,478.4552,192.0,85.37,0.28,0.28,30.612,FALSE POSITIVE
524.14139,11.603,403.7,1.88,9.2,1.2545,2.89199,237.0,89.95,0.931,0.958,0.1508,FALSE POSITIVE
8.97377221,2.135,106.5,2.96,9.4,0.1005,7.35652,1530.0,89.57,2.829,1.677,0.237,CANDIDATE
41.86539723,6.663,4309.3,31.14,103.4,0.2253,0.10699,500.0,86.57,0.788,0.874,1.286,FALSE POSITIVE
4.553370029,3.2209,23692.0,25.84,570.6,0.0537,0.50326,1264.0,83.34,1.109,0.991,0.951,FALSE POSITIVE
5.262652179,2.85554,22651.0,35.99,2246.9,0.0667,0.78687,1499.0,84.74,1.549,1.432,0.96,FALSE POSITIVE
16.621853404,3.91517,55297.0,22.32,1872.6,0.1207,2.93856,719.0,89.05,0.907,0.848,0.58,FALSE POSITIVE
19.741616041,3.07231,88822.0,82.98,2153.0,0.1561,7.1654,902.0,88.87,1.529,1.301,1.04,FALSE POSITIVE
5.455766383,2.8923,104540.0,28.2,536.8,0.0549,2.68022,795.0,87.18,0.694,0.742,0.794,FALSE POSITIVE
22.44620704,7.5491,1626.8,58.2,138.8,0.1595,0.01729,894.0,80.64,1.777,1.074,1.256,FALSE POSITIVE
205.41415,10.26,283.8,1.67,7.9,0.6918,1.66356,323.0,89.95,0.991,1.04,0.0856,CANDIDATE
1.237147407,7.06623,435360.0,106.18,5557.4,0.0233,0.17209,2107.0,78.83,1.449,1.107,0.466,FALSE POSITIVE
1.28619671,1.114,137.2,1.27,5.9,0.0212,1.118,1646.0,79.07,0.926,0.77,0.874,FALSE POSITIVE
2.649026189,2.4698,52172.0,32.7,190.1,0.0345,1.2215,1377.0,83.16,0.988,0.781,0.914,FALSE POSITIVE
6.932281325,11.0301,6405.9,90.57,325.8,0.0906,0.00794,1872.0,61.7,2.168,2.057,1.291,FALSE POSITIVE
2.151384476,3.34471,263860.0,66.2,2657.6,0.0314,1.55351,1725.0,88.13,1.257,0.891,0.237,FALSE POSITIVE
